age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
61,management,married,tertiary,no,267,no,no,cellular,20,apr,190,1,-1,0,unknown,yes
46,self-employed,divorced,tertiary,no,21,no,no,cellular,30,jul,566,2,-1,0,unknown,yes
55,admin.,married,unknown,no,2038,no,no,cellular,9,apr,394,1,-1,0,unknown,yes
42,technician,single,unknown,no,11115,no,no,cellular,10,aug,187,1,102,1,success,yes
26,management,single,tertiary,no,194,no,no,cellular,22,apr,407,2,-1,0,unknown,yes
58,admin.,married,secondary,no,169,no,no,cellular,13,aug,880,1,92,8,success,yes
46,management,divorced,secondary,no,0,no,no,cellular,27,aug,763,5,-1,0,unknown,yes
39,management,married,secondary,no,2981,no,no,cellular,26,mar,200,1,-1,0,unknown,yes
29,student,single,secondary,no,67,no,no,cellular,23,feb,211,1,187,5,success,yes
21,technician,single,unknown,no,360,no,no,cellular,26,may,131,2,-1,0,unknown,yes
57,technician,married,primary,no,3376,yes,no,telephone,2,jun,421,2,-1,0,unknown,yes
31,management,single,tertiary,no,4718,yes,no,cellular,21,nov,536,1,-1,0,unknown,yes
49,technician,divorced,unknown,no,387,no,no,cellular,28,jan,325,1,-1,0,unknown,yes
56,management,divorced,tertiary,no,4266,yes,no,unknown,17,jun,490,4,-1,0,unknown,yes
30,admin.,married,secondary,no,396,yes,no,cellular,13,may,366,3,348,2,failure,yes
34,technician,single,secondary,no,2085,no,no,cellular,10,aug,356,3,182,2,success,yes
35,management,single,tertiary,no,62,yes,no,cellular,20,apr,213,3,-1,0,unknown,yes
55,retired,divorced,secondary,no,-268,no,yes,cellular,24,jul,1417,1,-1,0,unknown,yes
44,blue-collar,married,secondary,no,1697,yes,no,unknown,4,jul,150,2,-1,0,unknown,yes
36,technician,married,tertiary,no,341,no,no,cellular,13,aug,282,1,-1,0,unknown,yes
63,retired,divorced,primary,no,109,no,no,cellular,10,nov,406,2,-1,0,unknown,yes
37,management,married,tertiary,no,0,no,no,cellular,15,jan,426,2,196,1,other,yes
58,retired,married,primary,no,4158,no,no,cellular,13,aug,455,2,-1,0,unknown,yes
37,management,married,tertiary,no,156,no,no,cellular,19,nov,366,3,-1,0,unknown,yes
26,management,single,tertiary,no,390,no,no,cellular,7,aug,325,1,-1,0,unknown,yes
44,blue-collar,single,primary,no,36,yes,no,cellular,15,may,551,1,371,2,failure,yes
37,technician,single,tertiary,no,0,yes,no,cellular,23,jul,366,6,-1,0,unknown,yes
53,management,divorced,tertiary,no,50,yes,no,cellular,15,may,669,1,337,3,failure,yes
37,management,single,tertiary,no,102,yes,no,cellular,6,may,445,1,258,2,failure,yes
40,blue-collar,married,primary,no,57,yes,no,cellular,31,jul,1007,9,-1,0,unknown,yes
40,blue-collar,divorced,secondary,no,973,no,no,cellular,14,may,449,1,-1,0,unknown,yes
31,management,married,tertiary,no,3,yes,yes,cellular,11,feb,331,1,-1,0,unknown,yes
36,self-employed,married,secondary,no,1245,yes,no,unknown,6,jun,1469,9,-1,0,unknown,yes
36,blue-collar,married,primary,no,828,no,no,cellular,13,may,1512,1,345,8,failure,yes
52,blue-collar,married,unknown,no,0,yes,no,cellular,9,jul,1486,1,-1,0,unknown,yes
39,blue-collar,married,secondary,no,167,yes,yes,cellular,12,may,612,1,-1,0,unknown,yes
47,admin.,married,unknown,no,66,no,no,cellular,7,aug,358,1,-1,0,unknown,yes
49,entrepreneur,married,secondary,no,687,yes,no,cellular,17,apr,772,1,-1,0,unknown,yes
32,technician,married,tertiary,no,2688,no,no,cellular,14,oct,216,1,57,1,failure,yes
36,management,married,tertiary,no,625,yes,no,cellular,18,jul,1360,9,-1,0,unknown,yes
27,technician,single,secondary,no,1742,yes,no,unknown,16,may,787,1,-1,0,unknown,yes
71,retired,divorced,primary,no,1729,no,no,cellular,17,nov,456,2,-1,0,unknown,yes
32,blue-collar,married,secondary,no,889,yes,no,cellular,10,sep,185,1,99,5,success,yes
29,management,single,tertiary,no,224,yes,no,cellular,24,apr,65,2,81,3,failure,yes
64,housemaid,married,primary,no,768,no,no,cellular,14,jan,371,1,-1,0,unknown,yes
24,student,single,secondary,no,1809,no,no,cellular,11,oct,165,1,95,2,success,yes
21,student,single,primary,no,423,no,no,telephone,18,jan,287,5,285,5,success,yes
42,entrepreneur,divorced,secondary,no,335,yes,no,cellular,12,may,580,1,-1,0,unknown,yes
47,blue-collar,married,secondary,no,182,yes,no,telephone,10,jul,39,1,-1,0,unknown,yes
53,blue-collar,divorced,primary,no,4401,no,no,telephone,11,nov,241,1,92,1,success,yes
33,admin.,single,secondary,no,607,no,no,cellular,27,feb,110,2,-1,0,unknown,yes
62,retired,married,primary,no,1084,no,no,cellular,14,apr,505,1,-1,0,unknown,yes
33,blue-collar,married,secondary,no,0,no,no,cellular,29,jul,454,6,-1,0,unknown,yes
58,unemployed,married,secondary,no,687,yes,no,cellular,30,apr,341,2,-1,0,unknown,yes
52,services,married,secondary,no,659,no,no,cellular,27,oct,113,1,-1,0,unknown,yes
37,technician,single,secondary,no,1435,no,no,cellular,18,aug,724,16,-1,0,unknown,yes
37,management,single,tertiary,no,8828,no,no,unknown,12,jun,1010,3,-1,0,unknown,yes
34,admin.,married,tertiary,no,69,no,yes,cellular,25,nov,296,1,205,2,failure,yes
79,retired,divorced,primary,no,79,no,no,cellular,9,oct,1106,2,-1,0,unknown,yes
54,self-employed,married,tertiary,no,990,no,no,cellular,3,jun,244,2,-1,0,unknown,yes
28,admin.,single,secondary,no,2290,yes,no,cellular,18,may,2301,1,-1,0,unknown,yes
33,management,married,tertiary,no,679,no,no,cellular,5,aug,1109,2,-1,0,unknown,yes
21,blue-collar,married,primary,no,-172,yes,yes,cellular,15,may,409,1,361,3,failure,yes
46,self-employed,married,secondary,no,548,no,no,cellular,12,aug,1181,4,-1,0,unknown,yes
38,technician,single,secondary,no,565,yes,no,cellular,30,apr,1143,1,-1,0,unknown,yes
32,services,married,primary,no,228,yes,no,cellular,21,jul,1017,6,-1,0,unknown,yes
34,self-employed,married,tertiary,no,0,no,no,cellular,28,aug,730,11,-1,0,unknown,yes
49,admin.,single,tertiary,no,228,yes,no,cellular,2,mar,368,1,-1,0,unknown,yes
31,technician,single,tertiary,no,454,no,no,cellular,30,apr,266,1,-1,0,unknown,yes
32,self-employed,married,secondary,no,514,yes,no,cellular,11,jul,812,1,-1,0,unknown,yes
38,blue-collar,single,tertiary,no,2885,yes,no,unknown,20,jun,1422,10,-1,0,unknown,yes
27,blue-collar,single,tertiary,no,567,no,no,cellular,25,nov,238,2,184,1,success,yes
78,unknown,married,unknown,no,2235,no,no,telephone,14,apr,300,3,-1,0,unknown,yes
60,retired,married,secondary,no,5267,no,no,cellular,4,sep,520,1,-1,0,unknown,yes
36,admin.,married,tertiary,no,29,no,no,cellular,12,aug,576,1,-1,0,unknown,yes
75,retired,married,secondary,no,291,no,no,cellular,12,aug,350,1,182,2,success,yes
30,management,single,tertiary,no,4889,no,no,cellular,11,aug,545,2,-1,0,unknown,yes
30,management,single,tertiary,no,502,no,yes,cellular,18,jul,572,1,-1,0,unknown,yes
50,admin.,married,secondary,no,3608,yes,no,cellular,13,nov,176,2,197,2,success,yes
37,management,married,tertiary,no,3556,no,no,cellular,9,nov,268,1,-1,0,unknown,yes
60,admin.,divorced,secondary,no,-41,yes,yes,cellular,6,feb,1658,1,262,1,failure,yes
26,management,single,tertiary,no,3944,yes,no,cellular,14,may,974,2,-1,0,unknown,yes
49,services,married,secondary,no,202,yes,no,cellular,17,nov,651,2,104,1,failure,yes
40,technician,single,tertiary,no,1175,no,no,cellular,14,apr,184,1,-1,0,unknown,yes
46,admin.,married,secondary,no,974,no,no,cellular,17,mar,178,1,-1,0,unknown,yes
38,management,single,tertiary,no,3141,no,no,cellular,9,nov,347,4,189,2,success,yes
74,retired,divorced,secondary,no,4079,no,no,cellular,19,oct,343,3,-1,0,unknown,yes
35,services,single,tertiary,no,0,no,no,cellular,3,jul,704,1,-1,0,unknown,yes
50,unemployed,married,secondary,no,3357,no,no,cellular,9,jun,239,4,-1,0,unknown,yes
54,management,married,primary,no,2587,no,no,cellular,2,jun,236,2,-1,0,unknown,yes
35,management,divorced,tertiary,no,434,yes,no,cellular,13,aug,1314,2,-1,0,unknown,yes
36,unemployed,single,tertiary,no,1291,no,no,cellular,3,feb,298,1,-1,0,unknown,yes
30,blue-collar,single,secondary,no,315,no,no,cellular,23,jun,1407,1,-1,0,unknown,yes
36,services,married,secondary,no,394,no,no,cellular,5,aug,324,1,-1,0,unknown,yes
41,management,married,tertiary,no,5561,no,no,cellular,20,aug,649,2,-1,0,unknown,yes
30,admin.,single,secondary,no,3528,no,no,cellular,4,aug,250,1,92,2,failure,yes
39,entrepreneur,married,primary,no,437,yes,no,unknown,27,oct,150,1,-1,0,unknown,yes
34,services,single,tertiary,no,3119,no,no,cellular,16,oct,306,1,-1,0,unknown,yes
32,services,married,secondary,no,264,yes,yes,cellular,19,nov,1502,1,-1,0,unknown,yes
35,unemployed,married,primary,no,3285,no,no,cellular,21,nov,1555,2,-1,0,unknown,yes
50,management,married,tertiary,no,1396,no,no,cellular,25,aug,731,6,-1,0,unknown,yes
28,services,married,secondary,no,510,yes,yes,cellular,8,jul,1767,2,-1,0,unknown,yes
44,blue-collar,married,primary,no,-101,yes,no,cellular,15,may,679,1,366,4,failure,yes
32,blue-collar,married,primary,no,634,no,no,cellular,29,jan,696,1,-1,0,unknown,yes
30,management,single,tertiary,no,4210,no,no,cellular,12,aug,796,4,-1,0,unknown,yes
59,retired,married,secondary,no,0,no,no,unknown,5,jun,812,1,-1,0,unknown,yes
35,technician,divorced,secondary,no,84,yes,yes,cellular,6,may,954,1,-1,0,unknown,yes
30,blue-collar,married,secondary,no,278,yes,yes,unknown,23,may,1073,1,-1,0,unknown,yes
42,management,married,unknown,no,849,yes,no,cellular,8,oct,667,1,321,1,other,yes
63,retired,married,secondary,no,1612,no,no,telephone,17,feb,233,2,-1,0,unknown,yes
35,technician,single,secondary,no,204,yes,no,cellular,25,may,236,1,-1,0,unknown,yes
43,unemployed,divorced,secondary,no,1854,no,no,cellular,30,apr,323,1,-1,0,unknown,yes
27,technician,single,tertiary,no,4661,no,no,cellular,8,apr,114,1,-1,0,unknown,yes
29,self-employed,single,tertiary,no,1579,no,no,cellular,13,jul,178,1,181,4,success,yes
54,unemployed,married,secondary,no,1561,no,no,cellular,25,may,352,3,186,2,failure,yes
80,retired,married,primary,no,1468,no,no,cellular,13,jan,330,3,-1,0,unknown,yes
57,blue-collar,married,secondary,no,2887,no,no,cellular,21,aug,819,10,-1,0,unknown,yes
33,management,single,tertiary,no,224,no,no,cellular,23,sep,409,2,92,4,success,yes
65,retired,married,primary,no,1760,no,no,cellular,18,aug,855,4,-1,0,unknown,yes
59,admin.,married,secondary,no,3735,no,no,cellular,17,jun,243,3,91,6,success,yes
30,housemaid,single,tertiary,no,19,no,no,cellular,4,aug,139,1,92,5,success,yes
28,blue-collar,married,secondary,no,61,yes,no,cellular,4,may,226,2,319,1,success,yes
29,technician,married,secondary,no,95,no,yes,cellular,3,feb,172,3,-1,0,unknown,yes
31,self-employed,married,tertiary,no,5,yes,yes,cellular,21,nov,635,1,135,2,failure,yes
31,management,single,secondary,no,360,yes,no,cellular,18,may,309,1,-1,0,unknown,yes
49,blue-collar,married,secondary,no,1730,yes,no,cellular,4,aug,605,2,92,4,success,yes
43,unemployed,married,tertiary,no,0,no,no,cellular,16,jul,745,1,281,1,failure,yes
40,unemployed,single,tertiary,no,7968,no,no,cellular,2,mar,263,2,180,2,success,yes
39,unemployed,married,primary,no,7005,yes,no,cellular,28,jul,429,2,184,3,success,yes
71,technician,married,secondary,no,3020,no,no,telephone,30,jul,304,1,270,3,failure,yes
38,self-employed,single,tertiary,no,605,no,no,telephone,18,jun,1603,10,-1,0,unknown,yes
30,management,single,tertiary,no,376,yes,no,cellular,21,nov,710,1,-1,0,unknown,yes
45,unemployed,married,secondary,no,891,yes,no,unknown,7,jan,118,1,-1,0,unknown,yes
67,retired,divorced,secondary,no,704,no,no,cellular,6,may,613,1,87,3,success,yes
58,admin.,married,secondary,no,4348,yes,no,cellular,23,jun,790,4,141,1,other,yes
45,admin.,divorced,secondary,no,2353,yes,no,cellular,5,mar,182,1,107,2,other,yes
34,management,married,tertiary,no,8000,no,no,cellular,12,feb,291,1,260,2,failure,yes
27,technician,single,tertiary,no,2781,yes,no,cellular,24,may,168,1,389,1,failure,yes
51,blue-collar,married,primary,no,541,no,no,cellular,11,aug,663,3,-1,0,unknown,yes
38,management,married,unknown,no,3576,no,no,cellular,26,may,579,1,-1,0,unknown,yes
28,management,single,tertiary,no,2725,no,no,cellular,16,jun,292,1,504,1,failure,yes
25,student,single,secondary,no,2354,no,no,cellular,5,feb,226,7,-1,0,unknown,yes
37,services,married,secondary,no,775,no,no,cellular,14,aug,150,2,-1,0,unknown,yes
38,blue-collar,married,secondary,no,622,yes,no,unknown,21,may,611,2,-1,0,unknown,yes
37,technician,single,secondary,no,4,no,no,cellular,11,aug,933,1,-1,0,unknown,yes
34,management,single,tertiary,no,5,no,no,cellular,18,aug,370,2,-1,0,unknown,yes
37,technician,single,tertiary,no,3943,no,no,cellular,6,apr,1138,2,138,1,failure,yes
76,retired,divorced,primary,no,802,no,no,cellular,9,mar,241,1,181,5,success,yes
48,management,married,tertiary,no,2351,no,no,cellular,15,sep,150,1,105,3,success,yes
49,technician,divorced,tertiary,no,1807,yes,no,cellular,12,mar,229,1,-1,0,unknown,yes
62,housemaid,married,secondary,no,2,no,no,cellular,3,nov,322,1,-1,0,unknown,yes
33,services,single,unknown,no,2297,no,no,cellular,27,jul,527,1,-1,0,unknown,yes
19,student,single,unknown,no,779,no,no,cellular,1,apr,184,4,-1,0,unknown,yes
25,student,single,secondary,no,108,no,no,cellular,29,apr,305,3,-1,0,unknown,yes
31,services,divorced,primary,no,459,yes,no,cellular,7,may,623,1,293,1,success,yes
38,technician,single,tertiary,no,110,no,no,unknown,17,jun,1051,3,-1,0,unknown,yes
31,technician,single,tertiary,no,13711,yes,no,cellular,20,nov,1532,3,-1,0,unknown,yes
24,student,single,tertiary,no,3415,no,no,cellular,27,apr,97,1,-1,0,unknown,yes
24,self-employed,single,tertiary,no,2376,no,no,cellular,27,apr,122,1,-1,0,unknown,yes
26,technician,single,secondary,no,181,no,no,cellular,20,apr,158,2,-1,0,unknown,yes
73,retired,married,tertiary,no,448,no,no,cellular,24,mar,136,1,-1,0,unknown,yes
29,entrepreneur,married,secondary,no,714,yes,yes,cellular,13,may,482,2,-1,0,unknown,yes
49,admin.,married,secondary,no,3608,yes,no,cellular,30,apr,252,1,168,1,success,yes
42,management,married,primary,no,5310,yes,no,cellular,25,nov,968,2,97,4,success,yes
68,retired,single,tertiary,no,2144,no,no,cellular,26,jan,708,1,96,3,success,yes
60,management,married,tertiary,no,2281,no,no,cellular,5,feb,230,2,-1,0,unknown,yes
53,management,divorced,tertiary,no,2679,no,no,cellular,20,nov,295,3,-1,0,unknown,yes
62,retired,married,secondary,no,1495,no,no,cellular,2,feb,265,1,-1,0,unknown,yes
33,management,single,tertiary,no,1304,yes,no,cellular,18,may,536,2,-1,0,unknown,yes
36,housemaid,married,primary,no,78,yes,no,telephone,30,jul,2692,9,-1,0,unknown,yes
46,services,married,primary,no,437,yes,no,cellular,13,may,546,3,-1,0,unknown,yes
37,housemaid,married,secondary,no,7433,no,yes,cellular,5,feb,630,3,-1,0,unknown,yes
53,blue-collar,married,secondary,no,6112,no,no,cellular,3,feb,211,1,-1,0,unknown,yes
34,admin.,married,secondary,no,155,no,no,cellular,5,feb,696,2,-1,0,unknown,yes
24,blue-collar,single,secondary,no,9883,no,no,cellular,8,jul,210,5,-1,0,unknown,yes
36,management,married,tertiary,no,495,no,no,cellular,11,sep,91,1,37,5,success,yes
34,technician,married,secondary,no,294,yes,no,cellular,9,dec,265,1,184,3,success,yes
48,blue-collar,single,primary,no,8990,no,no,telephone,2,feb,1790,2,-1,0,unknown,yes
43,self-employed,single,unknown,no,3173,no,no,unknown,15,may,746,1,-1,0,unknown,yes
32,technician,divorced,tertiary,no,53,no,no,cellular,22,aug,671,2,-1,0,unknown,yes
46,blue-collar,married,secondary,no,640,yes,no,cellular,12,mar,215,1,182,4,success,yes
32,blue-collar,single,secondary,no,217,yes,no,cellular,15,may,692,3,-1,0,unknown,yes
45,blue-collar,married,primary,no,804,yes,no,unknown,16,may,528,1,-1,0,unknown,yes
29,unemployed,single,primary,no,1374,no,no,cellular,17,nov,309,3,208,4,success,yes
25,management,single,tertiary,no,3,yes,yes,cellular,16,apr,1034,1,-1,0,unknown,yes
20,student,single,secondary,no,502,no,no,cellular,30,apr,261,1,-1,0,unknown,yes
45,blue-collar,married,secondary,no,61,yes,no,unknown,26,may,745,4,-1,0,unknown,yes
42,admin.,divorced,secondary,no,153,yes,no,unknown,16,may,844,1,-1,0,unknown,yes
29,blue-collar,married,secondary,no,8,yes,yes,cellular,10,jul,627,1,-1,0,unknown,yes
23,self-employed,single,tertiary,no,780,no,no,cellular,16,sep,393,1,183,3,success,yes
37,management,married,tertiary,no,630,no,no,cellular,30,apr,315,1,87,1,success,yes
35,management,married,tertiary,no,2161,no,no,cellular,9,sep,569,3,-1,0,unknown,yes
61,retired,married,tertiary,no,32685,no,no,cellular,2,mar,1447,2,-1,0,unknown,yes
31,management,single,tertiary,no,3384,no,no,cellular,16,sep,153,1,104,2,success,yes
41,management,married,primary,no,5310,yes,no,cellular,17,nov,984,1,-1,0,unknown,yes
34,blue-collar,divorced,secondary,no,383,yes,no,unknown,13,may,2231,1,-1,0,unknown,yes
32,services,single,secondary,no,772,yes,no,unknown,15,may,697,3,-1,0,unknown,yes
32,technician,married,tertiary,no,2976,yes,no,cellular,5,feb,783,1,175,5,failure,yes
34,technician,single,secondary,no,2729,yes,no,cellular,18,nov,835,1,-1,0,unknown,yes
35,blue-collar,married,unknown,no,520,yes,no,cellular,17,apr,476,1,-1,0,unknown,yes
44,admin.,married,secondary,no,205,no,no,cellular,3,nov,289,1,-1,0,unknown,yes
32,services,single,unknown,no,2378,no,no,cellular,17,nov,1132,2,-1,0,unknown,yes
34,admin.,married,secondary,no,48,yes,no,cellular,7,may,1806,2,287,3,other,yes
50,entrepreneur,married,primary,no,461,yes,no,unknown,15,may,651,32,-1,0,unknown,yes
32,technician,single,secondary,no,116,yes,no,cellular,20,aug,718,2,-1,0,unknown,yes
23,blue-collar,married,secondary,no,272,no,no,cellular,14,aug,100,2,-1,0,unknown,yes
32,blue-collar,single,secondary,no,799,no,yes,cellular,23,jul,2078,6,-1,0,unknown,yes
60,housemaid,married,secondary,no,0,no,no,telephone,3,aug,676,2,181,5,failure,yes
44,admin.,single,secondary,no,1534,no,no,cellular,10,nov,95,1,95,3,success,yes
30,admin.,married,secondary,no,4457,yes,no,cellular,21,nov,566,4,-1,0,unknown,yes
37,technician,married,unknown,no,189,no,no,cellular,16,jun,162,2,-1,0,unknown,yes
35,technician,single,tertiary,no,1880,no,no,cellular,20,may,154,1,-1,0,unknown,yes
36,services,divorced,secondary,yes,0,no,yes,cellular,15,jul,687,7,-1,0,unknown,yes
39,management,married,secondary,no,11835,yes,no,cellular,11,aug,744,2,-1,0,unknown,yes
25,technician,married,tertiary,no,839,yes,no,cellular,18,may,700,3,-1,0,unknown,yes
33,management,single,tertiary,no,952,yes,no,cellular,29,apr,1241,5,-1,0,unknown,yes
28,blue-collar,single,secondary,no,-197,yes,no,unknown,9,may,2016,2,-1,0,unknown,yes
31,self-employed,single,tertiary,no,1657,yes,yes,cellular,28,jan,872,1,-1,0,unknown,yes
56,retired,married,primary,no,1947,no,no,cellular,2,mar,225,2,123,5,failure,yes
41,entrepreneur,married,secondary,no,30,no,no,cellular,30,apr,460,1,-1,0,unknown,yes
68,retired,divorced,primary,no,2027,no,no,cellular,14,sep,404,2,91,4,success,yes
61,admin.,married,tertiary,no,1332,no,no,cellular,12,mar,156,1,-1,0,unknown,yes
37,management,single,tertiary,no,72,yes,yes,cellular,20,apr,885,5,150,7,failure,yes
28,student,single,secondary,no,153,no,no,cellular,23,jul,1124,2,-1,0,unknown,yes
46,admin.,married,secondary,no,70,yes,no,cellular,27,mar,229,2,-1,0,unknown,yes
53,services,divorced,secondary,no,36,yes,yes,unknown,2,jul,25,1,417,1,success,yes
32,services,single,secondary,no,-198,yes,no,unknown,21,may,681,3,-1,0,unknown,yes
33,admin.,single,secondary,no,5,yes,no,cellular,15,may,934,2,368,2,failure,yes
57,housemaid,married,tertiary,no,2326,no,no,cellular,17,apr,378,1,-1,0,unknown,yes
41,technician,married,tertiary,no,67,yes,no,cellular,19,nov,814,1,-1,0,unknown,yes
24,technician,single,secondary,no,598,no,no,cellular,12,may,762,1,182,2,success,yes
45,student,single,unknown,no,1527,no,no,cellular,8,mar,132,1,-1,0,unknown,yes
49,management,married,secondary,no,1623,yes,no,cellular,19,nov,1081,2,-1,0,unknown,yes
30,blue-collar,single,primary,no,253,yes,no,cellular,5,may,259,1,-1,0,unknown,yes
26,services,single,secondary,no,1445,no,no,telephone,23,oct,171,1,-1,0,unknown,yes
57,management,married,tertiary,no,256,no,no,cellular,5,jun,304,2,91,1,success,yes
39,blue-collar,married,unknown,no,1181,yes,no,cellular,30,jul,650,2,-1,0,unknown,yes
40,technician,single,tertiary,no,1646,yes,no,cellular,4,may,392,2,91,3,success,yes
52,retired,divorced,tertiary,no,-309,yes,no,unknown,19,jun,500,2,-1,0,unknown,yes
35,technician,single,tertiary,no,670,no,no,cellular,13,apr,278,4,182,2,success,yes
46,admin.,divorced,secondary,no,2196,no,no,cellular,28,jul,573,5,-1,0,unknown,yes
49,services,divorced,secondary,no,947,no,no,unknown,20,jun,808,2,-1,0,unknown,yes
22,student,single,secondary,no,71,no,no,cellular,13,jul,337,1,181,2,success,yes
36,technician,married,tertiary,no,521,no,no,cellular,20,oct,347,3,-1,0,unknown,yes
38,technician,married,secondary,no,5115,yes,no,cellular,27,feb,99,1,102,6,success,yes
40,management,married,tertiary,no,-17,yes,yes,cellular,11,may,474,1,256,1,success,yes
24,technician,married,secondary,no,556,yes,no,cellular,18,aug,460,2,-1,0,unknown,yes
78,retired,divorced,primary,no,229,no,no,telephone,22,oct,97,1,-1,0,unknown,yes
25,technician,single,secondary,no,325,no,no,cellular,22,oct,716,3,-1,0,unknown,yes
63,management,married,tertiary,no,5112,no,no,telephone,13,nov,2184,2,95,3,failure,yes
31,management,single,tertiary,no,11821,no,no,cellular,18,aug,384,11,-1,0,unknown,yes
41,technician,single,secondary,no,650,yes,no,cellular,20,nov,2420,3,-1,0,unknown,yes
50,retired,married,secondary,no,8648,no,no,cellular,12,may,731,3,176,1,failure,yes
27,self-employed,single,tertiary,no,168,no,no,cellular,12,nov,123,1,196,1,success,yes
27,blue-collar,single,secondary,no,2486,yes,no,unknown,29,may,733,1,-1,0,unknown,yes
50,technician,divorced,secondary,no,396,no,no,unknown,20,jun,716,2,-1,0,unknown,yes
44,management,married,tertiary,no,1791,no,no,telephone,12,aug,201,1,182,2,success,yes
26,self-employed,single,tertiary,no,168,no,no,cellular,30,apr,394,1,-1,0,unknown,yes
46,technician,married,unknown,no,3308,no,no,cellular,28,jul,219,2,-1,0,unknown,yes
36,services,married,secondary,no,4721,no,no,cellular,9,jun,150,1,92,5,success,yes
35,management,single,tertiary,no,18111,no,no,cellular,14,aug,172,4,-1,0,unknown,yes
68,retired,married,secondary,no,1146,no,no,cellular,3,mar,153,2,110,3,success,yes
50,admin.,divorced,secondary,no,237,no,yes,telephone,5,nov,169,1,-1,0,unknown,yes
36,services,married,unknown,no,618,no,no,cellular,13,jul,360,1,335,2,success,yes
34,admin.,divorced,secondary,no,1085,no,no,cellular,11,mar,101,7,-1,0,unknown,yes
30,management,single,tertiary,no,1028,no,no,cellular,4,feb,1294,2,-1,0,unknown,yes
22,admin.,single,secondary,no,114,no,no,cellular,30,mar,517,1,-1,0,unknown,yes
59,admin.,married,secondary,no,0,yes,no,cellular,10,jul,982,1,-1,0,unknown,yes
60,blue-collar,married,primary,no,631,no,no,cellular,12,aug,429,2,-1,0,unknown,yes
32,technician,married,secondary,no,660,no,no,cellular,25,oct,226,2,490,1,failure,yes
46,self-employed,married,tertiary,no,2421,no,no,cellular,19,nov,1084,1,100,4,failure,yes
23,student,single,secondary,no,794,no,no,cellular,26,jul,607,3,171,3,other,yes
22,self-employed,single,secondary,no,2138,no,yes,cellular,10,aug,164,1,109,2,other,yes
59,services,married,secondary,no,2965,yes,no,cellular,13,may,1970,3,-1,0,unknown,yes
26,management,single,tertiary,no,222,no,no,cellular,28,jun,247,1,63,2,success,yes
35,management,divorced,tertiary,no,6997,yes,no,cellular,9,jul,1121,1,-1,0,unknown,yes
53,retired,married,secondary,no,665,yes,no,cellular,22,apr,371,2,-1,0,unknown,yes
39,management,married,tertiary,no,285,yes,no,cellular,15,jul,838,3,-1,0,unknown,yes
32,technician,married,secondary,no,473,no,yes,cellular,10,aug,1064,1,95,3,success,yes
41,management,married,tertiary,no,2226,no,no,cellular,7,aug,182,2,99,1,failure,yes
37,admin.,single,secondary,no,245,yes,yes,unknown,7,may,732,2,-1,0,unknown,yes
35,management,married,tertiary,no,1133,yes,no,cellular,3,nov,102,1,-1,0,unknown,yes
42,management,married,tertiary,no,294,no,no,cellular,26,aug,513,1,-1,0,unknown,yes
27,admin.,divorced,secondary,no,451,yes,no,cellular,16,jul,652,1,-1,0,unknown,yes
57,unknown,married,unknown,no,19268,no,no,unknown,23,oct,301,1,-1,0,unknown,yes
41,blue-collar,married,primary,no,1461,yes,no,unknown,6,jun,554,2,-1,0,unknown,yes
37,housemaid,single,secondary,no,465,yes,no,cellular,18,may,899,3,-1,0,unknown,yes
44,unemployed,divorced,tertiary,no,0,no,no,cellular,5,feb,1960,3,-1,0,unknown,yes
32,technician,single,tertiary,no,654,yes,no,cellular,25,may,615,4,-1,0,unknown,yes
34,admin.,married,tertiary,no,79,yes,no,cellular,5,aug,203,1,92,5,success,yes
42,services,married,tertiary,no,4216,no,no,cellular,12,jun,186,2,-1,0,unknown,yes
54,admin.,married,secondary,no,66,yes,no,cellular,11,nov,167,1,-1,0,unknown,yes
48,self-employed,married,tertiary,no,0,no,no,cellular,29,jan,1249,3,-1,0,unknown,yes
73,retired,married,primary,no,5539,no,no,telephone,6,aug,338,1,-1,0,unknown,yes
33,management,married,tertiary,no,2599,no,no,cellular,30,apr,1373,2,-1,0,unknown,yes
42,management,married,tertiary,no,2187,yes,no,cellular,17,nov,525,3,-1,0,unknown,yes
57,admin.,married,secondary,no,2120,no,no,cellular,19,aug,687,4,-1,0,unknown,yes
29,services,single,primary,no,339,no,no,unknown,4,jul,1576,3,-1,0,unknown,yes
47,blue-collar,married,secondary,no,8229,no,no,cellular,8,aug,784,2,-1,0,unknown,yes
51,management,married,tertiary,no,346,no,no,cellular,12,feb,122,1,92,5,success,yes
34,management,married,tertiary,no,158,no,no,cellular,9,jun,190,1,92,9,success,yes
25,technician,single,secondary,no,7103,yes,no,cellular,28,may,188,3,10,1,failure,yes
50,admin.,married,secondary,no,4855,no,no,cellular,5,aug,720,2,-1,0,unknown,yes
47,admin.,single,secondary,no,3696,no,no,cellular,12,jul,250,2,181,4,success,yes
40,technician,married,secondary,no,-357,yes,no,cellular,16,jul,700,4,-1,0,unknown,yes
79,retired,married,secondary,no,8304,no,no,telephone,9,mar,303,9,-1,0,unknown,yes
30,student,single,secondary,no,48,no,no,cellular,25,feb,217,1,191,2,success,yes
54,self-employed,single,tertiary,no,384,no,yes,cellular,27,may,200,1,-1,0,unknown,yes
53,blue-collar,married,primary,no,751,yes,no,cellular,3,feb,1528,2,-1,0,unknown,yes
